individual_id,time_point_id,reward
1,1,597.1786291848738
2,1,626.8523723542398
3,1,256.29284163694666
4,1,-195.19642148858804
5,1,-300.83711574575364
6,1,26.232583153860325
7,1,508.33179603334827
8,1,660.4868208618198
9,1,384.8472232035283
10,1,-105.83779851980469
11,1,-321.6143240036126
12,1,-101.371822516571
13,1,380.93241701888456
14,1,665.1464056939815
15,1,497.1476341858335
16,1,35.542499646825824
17,1,-309.27970142807095
18,1,-208.75993405620227
19,1,242.44029875149928
20,1,630.3073724266673
21,1,605.8770437949815
22,1,160.61599985242864
23,1,-223.7248007214654
24,1,-277.2149617057843
25,1,100.91405978997011
26,1,570.819849570036
27,1,640.7077335284201
28,1,296.50911246183074
29,1,-149.32100263554057
30,1,-323.4219704803105
31,1,-32.56983040562274
32,1,445.5812406249189
33,1,664.0676190929646
34,1,450.8711249969264
35,1,-48.739338027874155
36,1,-340.44000410738244
37,1,-154.3807539858737
38,1,314.9144018666249
39,1,658.4447843407108
40,1,551.2710204772003
1,2,134.80549923919648
2,2,151.36946454811329
3,2,-229.31167400303602
4,2,-682.46072195495
5,2,-794.024169522773
6,2,-451.1065626356945
7,2,31.396053209589365
8,2,184.89053751707996
9,2,-92.59432035271207
10,2,-572.726261572127
11,2,-789.5848802847497
12,2,-568.6785002320964
13,2,-78.57381441176305
14,2,187.52985372197926
15,2,24.500006841866075
16,2,-448.59813235032294
17,2,-785.9232115027264
18,2,-690.3958100024063
19,2,-234.60374901616177
20,2,154.35417929253182
21,2,133.44969012359647
22,2,-311.2517330874416
23,2,-716.3346714057973
24,2,-746.4265077743233
25,2,-379.53410855988926
26,2,73.40411402932857
27,2,183.0200971295926
28,2,-157.7950686463418
29,2,-623.3260547599941
30,2,-806.6815937996994
31,2,-495.5608977568677
32,2,-11.770565449297896
33,2,193.18294952526222
34,2,-23.286843685792416
35,2,-514.6964020378631
36,2,-798.0084612645608
37,2,-621.7038543589762
38,2,-165.93024347273945
39,2,178.84861716791693
40,2,76.5059186803363
1,3,-150.61878763406006
2,3,-130.06288558296768
3,3,-507.5083961711524
4,3,-989.4303778317487
