individual_id,time_point_id,reward
1,1,1130.6065852803185
2,1,1163.2567987520135
3,1,779.605751648746
4,1,332.1747169802694
5,1,229.50282016346023
6,1,569.9579786093132
7,1,1033.632493684062
8,1,1202.322444790645
9,1,917.9480544634382
10,1,439.278358882976
11,1,209.29566818771576
12,1,439.29412965461916
13,1,924.6925899245177
14,1,1204.2628879896436
15,1,1041.5969633742948
16,1,569.760367945841
17,1,229.42415978216582
18,1,331.3185784159527
19,1,784.0677047952965
20,1,1164.1677890522753
21,1,1128.2530959054316
22,1,700.1699426443104
23,1,285.6259240947177
24,1,254.5793422455906
25,1,642.5077705709047
26,1,1085.6598312453414
27,1,1183.5214396942033
28,1,846.2772609936669
29,1,380.66210421714254
30,1,219.73831421748926
31,1,506.02074206305724
32,1,987.8608424702016
33,1,1204.1816475595247
34,1,970.795182559747
35,1,495.89647519457634
36,1,217.55061224651118
37,1,384.2333511561476
38,1,852.6474561378654
39,1,1191.9596419010747
40,1,1080.1867090265866
1,2,543.6219770640305
2,2,564.7344028289615
3,2,185.50820091731282
4,2,-262.355901065578
5,2,-364.5180732759007
6,2,-25.718414416152044
7,2,439.98518659269683
8,2,603.0310263310644
9,2,326.1464866254097
10,2,-157.30134449672576
11,2,-388.46028943905077
12,2,-158.2402566222336
13,2,329.9712077490923
14,2,611.8660433828946
15,2,450.19171476089434
16,2,-31.091666560435854
17,2,-368.78771755194765
18,2,-269.33057511039044
19,2,181.48771407824788
20,2,562.2235091379939
21,2,530.0373695030396
22,2,94.4078254995449
23,2,-313.5350314239033
24,2,-345.39223266889445
25,2,52.4604838197857
26,2,484.4141752224362
27,2,578.1615714836172
28,2,249.21852453938402
29,2,-214.6169939739999
30,2,-370.3500105456349
31,2,-95.77637204337738
32,2,392.82968649587366
33,2,606.2633239280757
34,2,377.8760230428446
35,2,-104.28184553068319
36,2,-380.7807010960433
37,2,-207.74349884165989
38,2,250.91229669719044
39,2,596.4286038047449
40,2,474.4284012894198
1,3,182.28269686530862
2,3,190.8675500869273
3,3,-185.17755985787772
4,3,-631.4511047355777
5,3,-728.4494332653952
6,3,-399.3623371378721
7,3,72.20747479203742
8,3,231.77809542140523
9,3,-41.257521171270206
10,3,-535.0646111753272
11,3,-755.687101245447
12,3,-532.8707394443709
13,3,-44.96418977747158
14,3,245.92636172685806
15,3,79.05141136085366
16,3,-413.29111714191123
17,3,-745.0048266110387
18,3,-636.209479112456
19,3,-195.7866391788478
20,3,192.9761573683629
21,3,152.19600388164434
22,3,-277.98777564299286
23,3,-684.6523770370844
24,3,-720.1561253267755
25,3,-313.30866010635606
26,3,113.69276227850673
27,3,206.53138363923995
28,3,-121.59671446293201
29,3,-582.371602355731
30,3,-742.3740340401722
31,3,-469.4876570427806
32,3,12.625386247170665
33,3,239.0462973550879
34,3,10.05858207165137
35,3,-480.29462661267
36,3,-756.8591184788853
37,3,-569.0139636684736
38,3,-118.72465642734845
39,3,220.67230975608115
40,3,101.51626351471423
1,4,277.9003585378133
2,4,299.398350779857
3,4,-83.48982612800455
4,4,-529.5600919318975
5,4,-620.5710273160787
6,4,-305.7476259795496
7,4,168.56182105649762
8,4,332.0365310793194
9,4,57.53401870908314
10,4,-442.82454704767207
11,4,-648.4605863362542
12,4,-436.18126303058216
13,4,54.90418942223236
14,4,349.11900902864716
15,4,182.85595168360385
16,4,-314.31940776464006
17,4,-644.7211799105505
18,4,-527.2028633011188
19,4,-97.46807326948692
20,4,297.68422119924895
21,4,252.97358872725772
22,4,-174.88255322240545
23,4,-591.3801527456642
24,4,-618.5233202040009
25,4,-212.7653344052245
26,4,219.24374586251892
27,4,315.9719391357766
28,4,-26.74673892968186
29,4,-471.7566788017003
30,4,-644.9770352635719
31,4,-368.2719912620517
32,4,100.85186556454121
33,4,340.0170184552378
