individual_id,time_point_id,reward
1,1,702.8866453380217
2,1,735.7998663469125
3,1,346.71115696400494
4,1,-101.2500947198941
5,1,-201.31098439750065
6,1,141.44340383460585
7,1,610.6444522934607
8,1,774.8302762457702
9,1,491.21039555494497
10,1,14.1405974893851
11,1,-211.8439503412801
12,1,13.864693933852248
13,1,495.23467134739644
14,1,774.4548307814979
15,1,603.2950730126272
16,1,137.19949460153646
17,1,-203.54759300570973
18,1,-93.34247045176728
19,1,356.08975776554894
20,1,739.6237782978882
21,1,702.4789722021001
22,1,272.72549828887026
23,1,-137.95904915351542
24,1,-166.6380280692435
25,1,217.9752778851817
26,1,664.4303781738705
27,1,762.3391171363149
28,1,414.60404708799945
29,1,-46.66578917241351
30,1,-214.8646591123622
31,1,80.13233027253759
32,1,551.8644935549158
33,1,780.107082987697
34,1,547.6924959940796
35,1,71.05981818599376
36,1,-218.73827378748595
37,1,-46.61791374442972
38,1,424.33544228876417
39,1,764.0488460761084
40,1,657.707733173743
1,2,224.66207413037796
2,2,257.5752951392687
3,2,-131.51341424363673
4,2,-579.4746659275385
5,2,-679.5355556051449
6,2,-336.78116737303117
7,2,132.41988108582305
8,2,296.605705038116
9,2,12.985824347307062
10,2,-464.083973718253
11,2,-690.068521548915
12,2,-464.3598772737857
13,2,17.010100139749227
14,2,296.2302595738645
15,2,125.07050180498824
16,2,-341.025076606103
17,2,-681.7721642133491
18,2,-571.5670416594152
19,2,-122.13481344209599
20,2,261.39920709024386
21,2,224.25440099445782
22,2,-205.49907291877412
23,2,-616.1836203611612
24,2,-644.862599276885
25,2,-260.2492933224564
26,2,186.20580696623213
27,2,284.1145459286799
28,2,-63.62052411963608
29,2,-524.8903603800494
30,2,-693.0892303200005
31,2,-398.0922409351067
32,2,73.63992234727495
33,2,301.8825117800623
34,2,69.46792478643994
35,2,-407.16475302164196
36,2,-696.9628449951305
37,2,-524.8424849520708
38,2,-53.88912891887895
39,2,285.8242748684738
40,2,179.48316196610332
1,3,-62.26075589627507
2,3,-29.34753488738165
3,3,-418.4362442702844
4,3,-866.3974959541808
5,3,-966.4583856318021
6,3,-623.7039973996916
7,3,-154.50294894082978
8,3,9.682875011468276
9,3,-273.93700567934394
10,3,-751.0068037449062
11,3,-976.9913515755641
12,3,-751.2827073004441
13,3,-269.9127298869011
14,3,9.307429547212356
15,3,-161.8523282216652
16,3,-627.9479066327574
17,3,-968.6949942399879
18,3,-858.4898716860611
19,3,-409.05764346874463
20,3,-25.523622936409033
21,3,-62.66842903219531
22,3,-492.4219029454203
23,3,-903.1064503878124
24,3,-931.7854293035234
25,3,-547.1721233491077
26,3,-100.71702306042204
27,3,-2.808284097971173
28,3,-350.54335414628883
29,3,-811.8131904067095
30,3,-980.0120603466664
31,3,-685.0150709617543
32,3,-213.28290767937548
33,3,14.95968175341072
34,3,-217.45490524020903
35,3,-694.0875830483011
36,3,-983.8856750217856
37,3,-811.7653149787247
38,3,-340.8119589455308
39,3,-1.098555158178815
40,3,-107.43966806054914
1,4,105.91368197214152
2,4,138.82690298103523
3,4,-250.26180640186988
4,4,-698.2230580857741
5,4,-798.2839477633655
6,4,-455.52955953126747
7,4,13.671488927588534
8,4,177.85731287988503
9,4,-105.76256781092805
10,4,-582.8323658764899
11,4,-808.8169137071518
12,4,-583.1082694320227
13,4,-101.73829201848432
14,4,177.48186741563094
15,4,6.322109646752488
16,4,-459.773468764342
17,4,-800.5205563715758
18,4,-690.3154338176437
19,4,-240.88320560033242
20,4,142.65081493200654
21,4,105.5060088362214
22,4,-324.2474650770105
23,4,-734.9320125193857
24,4,-763.6109914351109
25,4,-378.9976854806891
26,4,67.45741480799549
27,4,165.36615377044453
28,4,-182.3689162778706
29,4,-643.6387525382908
30,4,-811.8376224782272
31,4,-516.8406330933456
32,4,-45.10846981096036
33,4,183.13411962182582
34,4,-49.280467371793335
35,4,-525.9131451798778
36,4,-815.7112371533705
37,4,-643.5908771103022
38,4,-172.63752107711215
39,4,167.07588271023673
40,4,60.734769807868496
1,5,574.5665851355608
2,5,607.4798061444526
3,5,218.39109676154905
4,5,-229.57015492235038
5,5,-329.6310445999586
6,5,13.1233436321503
7,5,482.32439209100966
8,5,646.5102160432967
9,5,362.8903353524932
10,5,-114.17946271307275
11,5,-340.1640105437343
12,5,-114.45536626860326
13,5,366.91461114493444
14,5,646.1347705790515
15,5,474.9750128101684
16,5,8.879434399080445
17,5,-331.86765320816363
18,5,-221.66253065422575
19,5,227.7696975630909
20,5,611.3037180954285
21,5,574.1589119996423
22,5,144.40543808641175
23,5,-266.27910935597487
24,5,-294.9580882716997
25,5,89.65521768272737
26,5,536.1103179714094
27,5,634.0190569338688
28,5,286.28398688554927
29,5,-174.98584937486902
30,5,-343.1847193148162
31,5,-48.18772992991924
32,5,423.54443335245486
33,5,651.7870227852507
34,5,419.3724357916298
35,5,-57.260242016462044
36,5,-347.058333989942
37,5,-174.93797394688755
38,5,296.01538208630535
39,5,635.7287858736534
40,5,529.3876729712832
1,6,912.8206357291327
2,6,945.7338567380311
3,6,556.6451473551136
4,6,108.68389567122006
5,6,8.623005993613681
6,6,351.3773942257235
7,6,820.5784426845679
8,6,984.7642666368822
9,6,701.1443859460626
10,6,224.0745878805
11,6,-1.909959950168793
12,6,223.79868432496414
13,6,705.1686617384993
14,6,984.388821172612
15,6,813.2290634037327
16,6,347.1334849926462
17,6,6.3863973854045115
18,6,116.59151993934587
19,6,566.0237481566572
20,6,949.557768688999
21,6,912.4129625932148
22,6,482.65948867998037
23,6,71.9749412375982
24,6,43.29596232187129
25,6,427.90926827629306
26,6,874.3643685649787
27,6,972.2731075274296
28,6,624.5380374791168
29,6,163.26820121869852
30,6,-4.93066872124793
31,6,290.06632066365063
32,6,761.7984839460242
33,6,990.041073378811
34,6,757.6264863851903
35,6,280.99380857710867
36,6,-8.804283396374952
37,6,163.31607664668434
38,6,634.269432679873
39,6,973.9828364672151
40,6,867.6417235648463
1,7,809.6866195755995
2,7,842.5998405844889
3,7,453.5111312015879
4,7,5.549879517688164
5,7,-94.51101015991594
6,7,248.2433780721906
7,7,717.4444265310533
8,7,881.6302504833483
9,7,598.0103697925323
10,7,120.94057172696883
11,7,-105.04397610370009
12,7,120.6646681714355
13,7,602.0346455849731
14,7,881.2548050190951
15,7,710.0950472502199
16,7,243.99946883912182
17,7,-96.74761876812545
18,7,13.457503785814227
19,7,462.8897320031322
20,7,846.4237525354566
21,7,809.2789464396802
22,7,379.5254725264528
23,7,-31.159074915932766
24,7,-59.83805383166002
25,7,324.77525212276663
26,7,771.2303524114487
27,7,869.1390913739124
28,7,521.4040213255854
29,7,60.134185065169184
30,7,-108.0646848747781
31,7,186.9323045101211
32,7,658.6644677924944
33,7,886.9070572252944
34,7,654.4924702316611
35,7,177.85979242357578
36,7,-111.93829954990468
37,7,60.18206049315217
38,7,531.1354165263473
39,7,870.8488203137061
40,7,764.5077074113349
1,8,359.9854754996452
