individual_id,time_point_id,reward
1,1,1183.0985594025235
2,1,1217.2701444393488
3,1,832.3332123084447
4,1,383.5467262821923
5,1,282.94650356947045
6,1,622.9552076093693
7,1,1091.9066265968534
8,1,1257.0532531996812
9,1,967.5228190262987
10,1,490.238678615787
11,1,261.3250317516928
12,1,494.44492292606935
13,1,972.6688459541158
14,1,1258.9890478950408
15,1,1086.817356898123
16,1,618.8298349376286
17,1,282.3466059512296
18,1,386.52489544344695
19,1,837.732047583437
20,1,1219.4455517825954
21,1,1181.1099135862446
22,1,756.6669703537762
23,1,339.29093698846077
24,1,310.4214844492085
25,1,696.6290445627927
26,1,1143.1294650984655
27,1,1241.4216063583688
28,1,897.1924098492283
29,1,431.21508557779185
30,1,270.8873856219441
31,1,562.8187650571039
32,1,1037.5414870225375
33,1,1263.4293840315008
34,1,1026.0262275980483
35,1,547.7320444581607
36,1,265.8791971724198
37,1,440.6274517131235
38,1,910.6084586840418
39,1,1243.8499063252875
40,1,1134.5424598978118
1,2,688.2282368325663
2,2,721.263677948174
3,2,335.16460530242176
4,2,-111.1609811259982
5,2,-212.235390097758
6,2,128.72397252348458
7,2,597.5494021714777
8,2,762.5665209120301
9,2,472.4835660986616
10,2,-4.81874653501402
11,2,-235.05805607173644
12,2,0.33719155580693383
13,2,477.95445746177785
14,2,763.8440293105685
15,2,591.3733115945012
16,2,125.79529757610068
17,2,-212.20964047382816
18,2,-108.01505208315277
19,2,343.2059991700502
20,2,725.6917124946791
21,2,686.4111323923527
22,2,260.94987603717465
23,2,-156.57694499259193
24,2,-183.7129785310046
25,2,201.24963096662268
26,2,648.7473810653329
27,2,746.964475037517
28,2,402.5445525271319
29,2,-62.111488568024356
30,2,-224.06041524261553
31,2,69.39905416862509
32,2,541.8892385506502
33,2,769.3461277496183
34,2,529.7514109973488
35,2,53.279971566254275
36,2,-228.468233227794
37,2,-53.87033851975998
38,2,416.00046599742274
39,2,749.1579604883746
40,2,640.6842024565068
1,3,388.39561938806986
2,3,420.09324800401345
3,3,34.23729880505975
4,3,-411.3758072108669
5,3,-515.0276268086417
6,3,-171.44117613268944
7,3,296.6612569338062
8,3,461.8245010833885
9,3,173.16756798861553
10,3,-305.26133631044144
11,3,-535.1708434687156
12,3,-299.5890990084648
13,3,177.7844945663784
14,3,462.93188672907496
15,3,289.6902709707901
16,3,-173.27214507514776
17,3,-513.8846333528402
18,3,-406.9067159941717
19,3,42.67317568626111
20,3,426.0082876309372
21,3,385.3445941304558
22,3,-39.805800337933874
23,3,-457.71246399542093
