individual_id,time_point_id,reward
1,1,1184.076043948311
2,1,1217.5472773738898
3,1,833.148725774843
4,1,384.96636950716277
5,1,283.8792803428348
6,1,623.224406226833
7,1,1092.0140703454456
8,1,1257.530998720634
9,1,967.9736654942608
10,1,490.07477641256554
11,1,262.81597182316483
12,1,494.65210251104446
13,1,973.942699232143
14,1,1258.1957371068734
15,1,1087.3420015806728
16,1,618.1317443395952
17,1,281.01197190478746
18,1,387.1882210778331
19,1,838.6038656290273
20,1,1218.5531532633102
21,1,1181.1130109883227
22,1,758.3631925577836
23,1,338.2532096121815
24,1,310.06031334265924
25,1,697.334996947411
26,1,1143.8053726181604
27,1,1240.6967237700517
28,1,898.4287215289432
29,1,431.2969813246391
30,1,267.87164017458093
31,1,560.0413693617139
32,1,1038.489636716395
33,1,1263.4748102497238
34,1,1027.9124068366082
35,1,549.3277849282424
36,1,267.8814453978992
37,1,440.01736799539555
38,1,910.0975883216332
39,1,1244.541874867315
40,1,1134.319863577086
1,2,688.8530608798311
2,2,723.4524622497736
3,2,337.2823570713887
4,2,-108.53868848215731
5,2,-210.81225008786146
6,2,128.10278755632302
7,2,599.7745412157755
8,2,763.5234516820777
9,2,472.73453776368103
10,2,-4.715197923657681
11,2,-230.9422099098703
12,2,-0.888648846707646
13,2,478.87018235644325
14,2,764.4342414312684
15,2,592.9458604561435
16,2,123.5975019652727
17,2,-214.92748740697587
18,2,-107.94055463590502
19,2,343.91227717622195
20,2,723.9306187824029
21,2,687.0853305837306
22,2,263.3419611858647
23,2,-156.60675422751876
24,2,-182.12519909044062
25,2,203.94848322759347
26,2,647.5652915059289
27,2,745.4904731141854
28,2,403.35786655982446
29,2,-62.791081095121434
30,2,-226.69100086587173
31,2,64.44687432754606
32,2,543.1361623890323
33,2,769.6324140737156
34,2,531.6401402780216
35,2,54.95428514996208
36,2,-225.0842609750946
37,2,-55.73143097411862
38,2,415.12921497609335
39,2,750.7769490552482
40,2,638.1610962104809
1,3,385.8325725756557
2,3,422.3977149124111
3,3,35.71740293641758
4,3,-408.6620800665317
5,3,-510.58653190523654
6,3,-175.0276698584643
7,3,300.0171088674956
8,3,462.353719246195
9,3,172.3251276810813
10,3,-305.5977399367242
11,3,-531.1041834663191
12,3,-303.65277443414044
13,3,175.79147726462222
14,3,463.9338555326994
15,3,291.6772445609264
16,3,-176.49920767915762
17,3,-514.8896361504673
18,3,-409.2931264139362
19,3,42.41368041198033
20,3,423.75807209325916
21,3,385.82351067243155
22,3,-37.26818403546864
23,3,-456.5680127231925
24,3,-480.1700368256633
25,3,-96.88250663854167
26,3,345.71728430174625
27,3,445.0571971765494
28,3,102.70436460719891
29,3,-363.93911065152247
30,3,-527.2915985062446
31,3,-236.91014982634223
32,3,242.23967660019153
33,3,468.5887611904525
34,3,231.2258545607158
35,3,-246.48013350939667
36,3,-525.6163531816594
37,3,-357.4780246638299
38,3,114.67458685071949
39,3,451.74045361403745
40,3,337.755465582252
1,4,540.823407582072
2,4,578.5744500558152
3,4,194.2469513458226
4,4,-251.14472726882224
5,4,-350.4419567073754
6,4,-19.1127459883464
7,4,455.8878128207904
8,4,619.2826402911315
9,4,330.07282246710076
10,4,-147.61626130097218
11,4,-373.68740485999655
12,4,-146.471725962872
13,4,332.6732739384668
14,4,619.7212250475438
15,4,447.2742807819928
16,4,-19.709126012482983
17,4,-354.45880499229065
18,4,-251.98756653281743
19,4,198.4298911634392
20,4,580.2210889014129
21,4,541.8031314843629
22,4,120.30793162066696
23,4,-298.1486821882057
24,4,-323.3848451771499
25,4,60.42246042190293
26,4,503.9800785732118
27,4,602.8013140598259
28,4,260.54200646077066
29,4,-206.63871162809377
30,4,-370.7919745839767
31,4,-79.3233176723313
32,4,400.10458230812793
33,4,625.2320617193933
34,4,390.0436792008991
35,4,-89.39241868718221
36,4,-368.08239695781293
37,4,-201.23628894696384
38,4,272.2947767791105
39,4,608.8857248378014
40,4,495.4442579754493
1,5,998.5926981198077
2,5,1038.164025381551
3,5,654.9510897436669
4,5,210.1810422909847
5,5,111.24573720451322
6,5,442.2791736768586
7,5,914.076609133258
8,5,1078.0673884882967
9,5,792.1499968598749
10,5,313.4615338053921
11,5,84.44569061937122
12,5,314.8746584148105
13,5,794.4944374642726
14,5,1077.22787556683
15,5,907.7636791523304
16,5,439.73322516600695
17,5,107.38186769241383
18,5,207.56122347984206
19,5,656.466731360735
20,5,1038.5193889018176
21,5,1000.7155113325114
22,5,579.143963525815
23,5,161.49019857605614
24,5,134.4245594078401
25,5,520.02082370514
26,5,964.7205013937999
27,5,1062.864121625933
28,5,720.6360456448516
29,5,252.85123649935164
30,5,88.50071121594233
31,5,380.5311308121334
32,5,860.7185531984227
33,5,1083.0491971951376
34,5,849.0132109846942
35,5,368.93118755613983
36,5,90.42957138940248
37,5,259.571414849709
38,5,732.2258549130083
39,5,1067.9528799595284
40,5,954.4078777564516
1,6,1327.8157312631934
2,6,1366.3063719250858
3,6,984.3848526179031
4,6,540.423509282852
5,6,441.61467717118114
6,6,772.6525909388246
7,6,1244.645080503357
8,6,1408.1987500966882
9,6,1123.7104773109609
10,6,642.7952404764142
11,6,413.83259424657587
12,6,645.9979108666643
13,6,1127.0351358745304
14,6,1405.2589492484556
15,6,1239.856906505677
16,6,770.8733034840932
17,6,437.50030759989767
18,6,538.1664362603966
19,6,988.1496921737997
20,6,1367.7344897517842
21,6,1329.8304400994373
22,6,907.8754253325036
23,6,490.63834490603017
24,6,463.8398216740113
25,6,850.5077832348552
26,6,1295.2270986430863
27,6,1395.1986058600844
28,6,1050.702887299642
29,6,581.932063046093
30,6,418.5171436358074
31,6,710.7076765710976
32,6,1193.0979154536346
33,6,1412.1793642092434
34,6,1179.6437355467644
35,6,696.5638913869277
36,6,418.77907958558944
37,6,590.2525118484109
38,6,1061.2483661161061
39,6,1397.5075814499323
40,6,1284.7804761785683
1,7,1214.3285483485697
2,7,1251.531523483982
3,7,870.4845033937594
4,7,428.11417411289716
5,7,327.7997519471923
6,7,659.0001564102099
7,7,1133.2807443097743
8,7,1296.2817373045782
9,7,1010.3366131579824
10,7,529.593660127088
11,7,301.7546981872915
12,7,533.7122802032748
13,7,1013.5649052637615
14,7,1292.278939597548
15,7,1127.5801163931203
16,7,658.5128675962516
17,7,323.93658001591467
18,7,425.7254687501017
19,7,875.5796132466538
20,7,1254.27623788063
21,7,1216.5682237614913
22,7,795.2637593292495
23,7,376.63756901970515
24,7,351.8751638125969
25,7,737.3309769254698
26,7,1181.5764354851383
27,7,1283.232300329481
28,7,936.9184136298907
29,7,469.7020236077646
30,7,305.6995274581748
31,7,598.237504810328
32,7,1081.2860193386448
33,7,1298.5757924223692
34,7,1067.1389128745484
35,7,582.0423597011848
36,7,304.7662014616215
37,7,476.0350702628927
38,7,947.873939977177
39,7,1283.367059303957
40,7,1171.7234876042708
1,8,748.3897253814563
2,8,787.5982520134859
3,8,406.9159145596718
4,8,-33.80656192412517
5,8,-135.41723407227448
6,8,194.50843640723147
7,8,670.0635675237958
8,8,830.8107097948133
9,8,547.9405375758982
10,8,67.7543103455272
11,8,-160.50827032976684
12,8,69.86980087340487
13,8,550.1632279671489
14,8,829.1558942272494
15,8,665.07369411891
16,8,194.7680773811599
17,8,-139.68940498059632
18,8,-36.40772512053502
19,8,409.42619464007555
20,8,791.5251199200321
21,8,751.8728129866091
22,8,332.14605479331226
23,8,-87.68645360054191
24,8,-109.9912005250022
25,8,273.9597034112764
26,8,717.4293610056515
27,8,818.0317933302387
28,8,472.0655338347759
29,8,5.6564550359125745
30,8,-159.04935239706032
31,8,134.10403345269765
32,8,614.9863114568328
